"real", 2.11
"real", 1.83
"real", 3.02
"real", 1.56
"real", 1.51
"real", 1.96
"real", 1.57
"real", 1.57
"real", 1.85
"real", 1.66
"real", 1.81
"real", 2.10
"real", 1.75
"real", 1.76
"real", 1.98
"real", 1.97
"real", 1.92
"real", 3.05
"real", 2.15
"real", 2.10
"real", 2.17
"real", 2.05
"real", 2.80
"real", 3.69
"real", 1.98
"real", 1.86
"real", 2.15
"real", 1.76
"real", 2.05
"real", 2.18
