"user", 2.04
"user", 2.16
"user", 2.34
"user", 2.06
"user", 2.06
"user", 2.37
"user", 1.89
"user", 1.94
"user", 2.24
"user", 1.95
"user", 1.86
"user", 2.35
"user", 1.83
"user", 1.95
"user", 2.41
"user", 1.97
"user", 1.98
"user", 2.24
"user", 1.99
"user", 2.09
"user", 2.28
"user", 1.89
"user", 1.87
"user", 2.50
"user", 1.93
"user", 1.96
"user", 2.36
"user", 1.93
"user", 1.93
"user", 2.39
