"user", 2.49
"user", 2.09
"user", 2.91
"user", 2.22
"user", 2.12
"user", 2.47
"user", 2.12
"user", 2.27
"user", 2.53
"user", 2.10
"user", 2.27
"user", 2.38
"user", 2.18
"user", 2.13
"user", 2.54
"user", 2.12
"user", 2.22
"user", 2.46
"user", 2.22
"user", 2.06
"user", 2.55
"user", 2.07
"user", 2.05
"user", 2.38
"user", 1.98
"user", 2.10
"user", 2.47
"user", 2.15
"user", 2.10
"user", 2.56
