"real", 1.73
"real", 1.76
"real", 1.83
"real", 1.45
"real", 1.83
"real", 2.31
"real", 1.82
"real", 1.71
"real", 1.84
"real", 1.78
"real", 1.68
"real", 2.24
"real", 1.81
"real", 1.99
"real", 2.15
"real", 1.79
"real", 1.35
"real", 2.16
"real", 1.74
"real", 1.76
"real", 2.14
"real", 1.78
"real", 2.01
"real", 2.47
"real", 2.60
"real", 2.25
"real", 2.58
"real", 2.24
"real", 1.88
"real", 2.61
