"real", 2.90
"real", 1.57
"real", 2.71
"real", 1.50
"real", 1.44
"real", 1.83
"real", 2.06
"real", 1.39
"real", 1.69
"real", 1.45
"real", 1.37
"real", 1.61
"real", 1.57
"real", 1.31
"real", 1.56
"real", 1.34
"real", 1.30
"real", 1.66
"real", 1.39
"real", 1.36
"real", 1.60
"real", 1.74
"real", 2.20
"real", 1.67
"real", 1.28
"real", 1.38
"real", 1.62
"real", 1.31
"real", 1.46
"real", 1.72
