"user", 2.36
"user", 2.20
"user", 2.67
"user", 2.02
"user", 1.93
"user", 2.41
"user", 2.21
"user", 2.04
"user", 2.49
"user", 2.10
"user", 2.00
"user", 2.35
"user", 2.06
"user", 1.92
"user", 2.30
"user", 1.97
"user", 1.87
"user", 2.37
"user", 1.98
"user", 1.92
"user", 2.35
"user", 1.99
"user", 2.01
"user", 2.28
"user", 1.88
"user", 1.97
"user", 2.38
"user", 1.89
"user", 2.03
"user", 2.37
